16	-49812173	1993	2012-11-06 18:14:35 +0800
16	-49812173	1992	2012-11-06 18:15:33 +0800
16	-49812173	1991	2012-11-06 18:16:20 +0800
16	-49812173	1990	2012-11-06 18:17:27 +0800
16	-49812173	1989	2012-11-06 18:18:14 +0800
16	-49812173	1988	2012-11-06 18:19:54 +0800
16	-49812173	1987	2012-11-06 18:20:39 +0800
16	-49812173	1986	2012-11-06 18:21:28 +0800
16	-49812173	1985	2012-11-06 18:22:15 +0800
17	-49812177	2012	2012-11-06 18:24:18 +0800
17	-49812177	2011	2012-11-06 18:25:20 +0800
17	-49812177	2010	2012-11-06 18:26:52 +0800
17	-49812177	2009	2012-11-06 18:28:00 +0800
17	-49812177	2008	2012-11-06 18:29:02 +0800
17	-49812177	2007	2012-11-06 18:30:28 +0800
17	-49812177	2006	2012-11-06 18:32:17 +0800
17	-49812177	2005	2012-11-06 18:33:43 +0800
17	-49812177	2004	2012-11-06 18:34:22 +0800
17	-49812177	2003	2012-11-06 18:34:54 +0800
17	-49812177	2002	2012-11-06 18:35:52 +0800
17	-49812177	2001	2012-11-06 18:36:31 +0800
17	-49812177	2000	2012-11-06 18:37:03 +0800
17	-49812177	1999	2012-11-06 18:37:33 +0800
17	-49812177	1998	2012-11-06 18:38:06 +0800
17	-49812177	1997	2012-11-06 18:38:58 +0800
17	-49812177	1996	2012-11-06 18:39:40 +0800
17	-49812177	1995	2012-11-06 18:40:22 +0800
17	-49812177	1994	2012-11-06 18:41:15 +0800
17	-49812177	1993	2012-11-06 18:42:08 +0800
17	-49812177	1992	2012-11-06 18:42:57 +0800
17	-49812177	1991	2012-11-06 18:43:49 +0800
17	-49812177	1990	2012-11-06 18:44:46 +0800
17	-49812177	1989	2012-11-06 18:45:35 +0800
17	-49812177	1988	2012-11-06 18:46:31 +0800
17	-49812177	1987	2012-11-06 18:47:26 +0800
17	-49812177	1986	2012-11-06 18:48:25 +0800
17	-49812177	1985	2012-11-06 18:49:08 +0800
